2016/3/31,51.5,99.96,0.26,122.4,1.4,-1.45,99.6,-0.82,-10.68,6.3,1
2016/4/30,59,99.96,0.26,123,1.4,-1.37,99.6,-0.79,-6.35,6.6,1
2016/5/31,63.5,99.96,0.26,122.7,0.8,-1.27,99.5,-0.73,-6.86,6.9,1
2016/6/30,60.5,99.91,0.04,122.9,0.4,-1.15,99.5,-0.65,-9.87,7.1,1
2016/7/31,55,99.91,0.04,123.5,1.1,-0.99,99.5,-0.55,-4.83,7.1,1
2016/8/31,53,99.91,0.04,123.4,1.1,-0.78,99.6,-0.42,-3.14,7.4,1
2016/9/30,53,100.02,0.16,123.7,1.4,-0.53,99.6,-0.28,0.79,7.4,1
2016/10/31,54.5,100.02,0.16,123.9,1.1,-0.26,99.7,-0.14,0.29,7.6,1
2016/11/30,54.5,100.02,0.16,124.1,0.8,0.01,99.8,0.01,4.68,7.3,1
2016/12/31,65.5,100.18,0.28,124.7,1.6,0.26,99.8,0.14,9.94,7,1
2017/1/31,69,100.18,0.28,125.4,2.5,0.47,99.9,0.26,14.08,6.6,2
2017/2/28,68,100.18,0.28,125.9,2.9,0.6,99.9,0.35,11.79,6.3,2
2017/3/31,70.5,100.15,0.19,126.4,3.3,0.66,100,0.4,9.7,6.3,2
2017/4/30,68.5,100.15,0.19,126.7,3,0.66,100,0.44,8.4,6,2
2017/5/31,60.5,100.15,0.19,127.1,3.6,0.66,100,0.47,3.64,5.9,2
2017/6/30,55,100.17,0.26,127.9,4.1,0.66,100,0.5,7.41,5.6,2
2017/7/31,62,100.17,0.26,128.2,3.8,0.66,100.1,0.52,3.17,5.6,2
2017/8/31,62,100.17,0.26,128.7,4.3,0.66,100.1,0.52,-0.51,5.3,2
2017/9/30,71.5,100.26,0.24,128.8,4.1,0.63,100.1,0.5,2.92,5.1,3
2017/10/31,68.5,100.26,0.24,130.4,5.2,0.56,100.1,0.44,4.99,5,3
2017/11/30,65.5,100.26,0.24,130.9,5.5,0,,0,-3.64,4.7,3
